08/22/2022 22:54:24 MDT Started script...
08/22/2022 22:59:32 MDT Batch 35
08/22/2022 22:59:32 MDT Batch 36
08/22/2022 22:59:32 MDT Batch 37
08/22/2022 22:59:32 MDT Batch 38
08/22/2022 22:59:32 MDT Batch 39
08/22/2022 22:59:32 MDT Batch 40
08/22/2022 22:59:32 MDT Batch 41
08/22/2022 22:59:32 MDT Batch 42
08/22/2022 22:59:33 MDT Batch 43
08/22/2022 22:59:33 MDT Batch 44
08/22/2022 22:59:33 MDT Batch 45
08/22/2022 22:59:34 MDT EPOCH #13: TRAIN AP 0.490672, VAL AP 0.387170, TRAIN TIME 0m 1.941154s, VAL TIME 0m 1.054552s
08/22/2022 22:59:34 MDT Epoch 14
08/22/2022 22:59:34 MDT Batch 1
08/22/2022 22:59:34 MDT Batch 2
08/22/2022 22:59:34 MDT Batch 3
08/22/2022 22:59:34 MDT Batch 4
08/22/2022 22:59:34 MDT Batch 5
08/22/2022 22:59:34 MDT Batch 6
08/22/2022 22:59:34 MDT Batch 7
08/22/2022 22:59:34 MDT Batch 8
08/22/2022 22:59:34 MDT Batch 9
08/22/2022 22:59:34 MDT Batch 10
08/22/2022 22:59:34 MDT Batch 11
08/22/2022 22:59:34 MDT Batch 12
08/22/2022 22:59:34 MDT Batch 13
08/22/2022 22:59:34 MDT Batch 14
08/22/2022 22:59:34 MDT Batch 15
08/22/2022 22:59:34 MDT Batch 16
08/22/2022 22:59:34 MDT Batch 17
08/22/2022 22:59:34 MDT Batch 18
08/22/2022 22:59:35 MDT Batch 19
08/22/2022 22:59:35 MDT Batch 20
08/22/2022 22:59:35 MDT Batch 21
08/22/2022 22:59:35 MDT Batch 22
08/22/2022 22:59:35 MDT Batch 23
08/22/2022 22:59:35 MDT Batch 24
08/22/2022 22:59:35 MDT Batch 25
08/22/2022 22:59:35 MDT Batch 26
08/22/2022 22:59:35 MDT Batch 27
08/22/2022 22:59:35 MDT Batch 28
08/22/2022 22:59:35 MDT Batch 29
08/22/2022 22:59:35 MDT Batch 30
08/22/2022 22:59:35 MDT Batch 31
08/22/2022 22:59:35 MDT Batch 32
08/22/2022 22:59:35 MDT Batch 33
08/22/2022 22:59:35 MDT Batch 34
08/22/2022 22:59:35 MDT Batch 35
08/22/2022 22:59:35 MDT Batch 36
08/22/2022 22:59:35 MDT Batch 37
08/22/2022 22:59:35 MDT Batch 38
08/22/2022 22:59:35 MDT Batch 39
08/22/2022 22:59:35 MDT Batch 40
08/22/2022 22:59:35 MDT Batch 41
08/22/2022 22:59:35 MDT Batch 42
08/22/2022 22:59:36 MDT Batch 43
08/22/2022 22:59:36 MDT Batch 44
08/22/2022 22:59:36 MDT Batch 45
08/22/2022 22:59:37 MDT EPOCH #14: TRAIN AP 0.523630, VAL AP 0.384722, TRAIN TIME 0m 1.937953s, VAL TIME 0m 1.096604s
08/22/2022 22:59:37 MDT Epoch 15
08/22/2022 22:59:37 MDT Batch 1
08/22/2022 22:59:37 MDT Batch 2
08/22/2022 22:59:37 MDT Batch 3
08/22/2022 22:59:37 MDT Batch 4
08/22/2022 22:59:37 MDT Batch 5
08/22/2022 22:59:37 MDT Batch 6
08/22/2022 22:59:37 MDT Batch 7
08/22/2022 22:59:37 MDT Batch 8
08/22/2022 22:59:37 MDT Batch 9
08/22/2022 22:59:37 MDT Batch 10
08/22/2022 22:59:37 MDT Batch 11
08/22/2022 22:59:37 MDT Batch 12
08/22/2022 22:59:37 MDT Batch 13
08/22/2022 22:59:37 MDT Batch 14
08/22/2022 22:59:37 MDT Batch 15
08/22/2022 22:59:37 MDT Batch 16
08/22/2022 22:59:37 MDT Batch 17
08/22/2022 22:59:37 MDT Batch 18
08/22/2022 22:59:38 MDT Batch 19
08/22/2022 22:59:38 MDT Batch 20
08/22/2022 22:59:38 MDT Batch 21
08/22/2022 22:59:38 MDT Batch 22
08/22/2022 22:59:38 MDT Batch 23
08/22/2022 22:59:38 MDT Batch 24
08/22/2022 22:59:38 MDT Batch 25
08/22/2022 22:59:38 MDT Batch 26
08/22/2022 22:59:38 MDT Batch 27
08/22/2022 22:59:38 MDT Batch 28
08/22/2022 22:59:38 MDT Batch 29
08/22/2022 22:59:38 MDT Batch 30
08/22/2022 22:59:38 MDT Batch 31
08/22/2022 22:59:38 MDT Batch 32
08/22/2022 22:59:38 MDT Batch 33
08/22/2022 22:59:38 MDT Batch 34
08/22/2022 22:59:38 MDT Batch 35
08/22/2022 22:59:38 MDT Batch 36
08/22/2022 22:59:38 MDT Batch 37
08/22/2022 22:59:38 MDT Batch 38
08/22/2022 22:59:38 MDT Batch 39
08/22/2022 22:59:38 MDT Batch 40
08/22/2022 22:59:38 MDT Batch 41
08/22/2022 22:59:39 MDT Batch 42
08/22/2022 22:59:39 MDT Batch 43
08/22/2022 22:59:39 MDT Batch 44
08/22/2022 22:59:39 MDT Batch 45
08/22/2022 22:59:40 MDT EPOCH #15: TRAIN AP 0.464039, VAL AP 0.392103, TRAIN TIME 0m 1.936733s, VAL TIME 0m 1.112964s
08/22/2022 22:59:40 MDT Epoch 16
08/22/2022 22:59:40 MDT Batch 1
08/22/2022 22:59:40 MDT Batch 2
08/22/2022 22:59:40 MDT Batch 3
08/22/2022 22:59:40 MDT Batch 4
08/22/2022 22:59:40 MDT Batch 5
08/22/2022 22:59:40 MDT Batch 6
08/22/2022 22:59:40 MDT Batch 7
08/22/2022 22:59:40 MDT Batch 8
08/22/2022 22:59:40 MDT Batch 9
08/22/2022 22:59:40 MDT Batch 10
08/22/2022 22:59:40 MDT Batch 11
08/22/2022 22:59:40 MDT Batch 12
08/22/2022 22:59:40 MDT Batch 13
08/22/2022 22:59:40 MDT Batch 14
08/22/2022 22:59:40 MDT Batch 15
08/22/2022 22:59:40 MDT Batch 16
08/22/2022 22:59:41 MDT Batch 17
08/22/2022 22:59:41 MDT Batch 18
08/22/2022 22:59:41 MDT Batch 19
08/22/2022 22:59:41 MDT Batch 20
08/22/2022 22:59:41 MDT Batch 21
08/22/2022 22:59:41 MDT Batch 22
08/22/2022 22:59:41 MDT Batch 23
08/22/2022 22:59:41 MDT Batch 24
08/22/2022 22:59:41 MDT Batch 25
08/22/2022 22:59:41 MDT Batch 26
08/22/2022 22:59:41 MDT Batch 27
08/22/2022 22:59:41 MDT Batch 28
08/22/2022 22:59:41 MDT Batch 29
08/22/2022 22:59:41 MDT Batch 30
08/22/2022 22:59:41 MDT Batch 31
08/22/2022 22:59:41 MDT Batch 32
08/22/2022 22:59:41 MDT Batch 33
08/22/2022 22:59:41 MDT Batch 34
08/22/2022 22:59:41 MDT Batch 35
08/22/2022 22:59:41 MDT Batch 36
08/22/2022 22:59:41 MDT Batch 37
08/22/2022 22:59:41 MDT Batch 38
08/22/2022 22:59:41 MDT Batch 39
08/22/2022 22:59:42 MDT Batch 40
08/22/2022 22:59:42 MDT Batch 41
08/22/2022 22:59:42 MDT Batch 42
08/22/2022 22:59:42 MDT Batch 43
08/22/2022 22:59:42 MDT Batch 44
08/22/2022 22:59:42 MDT Batch 45
08/22/2022 22:59:43 MDT EPOCH #16: TRAIN AP 0.608856, VAL AP 0.440118, TRAIN TIME 0m 1.982576s, VAL TIME 0m 1.086881s
08/22/2022 22:59:43 MDT Epoch 17
08/22/2022 22:59:43 MDT Batch 1
08/22/2022 22:59:43 MDT Batch 2
08/22/2022 22:59:43 MDT Batch 3
08/22/2022 22:59:43 MDT Batch 4
08/22/2022 22:59:43 MDT Batch 5
08/22/2022 22:59:43 MDT Batch 6
08/22/2022 22:59:43 MDT Batch 7
08/22/2022 22:59:43 MDT Batch 8
08/22/2022 22:59:43 MDT Batch 9
08/22/2022 22:59:43 MDT Batch 10
08/22/2022 22:59:43 MDT Batch 11
08/22/2022 22:59:43 MDT Batch 12
08/22/2022 22:59:43 MDT Batch 13
08/22/2022 22:59:43 MDT Batch 14
08/22/2022 22:59:43 MDT Batch 15
08/22/2022 22:59:44 MDT Batch 16
08/22/2022 22:59:44 MDT Batch 17
08/22/2022 22:59:44 MDT Batch 18
08/22/2022 22:59:44 MDT Batch 19
08/22/2022 22:59:44 MDT Batch 20
08/22/2022 22:59:44 MDT Batch 21
08/22/2022 22:59:44 MDT Batch 22
08/22/2022 22:59:44 MDT Batch 23
08/22/2022 22:59:44 MDT Batch 24
08/22/2022 22:59:44 MDT Batch 25
08/22/2022 22:59:44 MDT Batch 26
08/22/2022 22:59:44 MDT Batch 27
08/22/2022 22:59:44 MDT Batch 28
08/22/2022 22:59:44 MDT Batch 29
08/22/2022 22:59:44 MDT Batch 30
08/22/2022 22:59:44 MDT Batch 31
08/22/2022 22:59:44 MDT Batch 32
08/22/2022 22:59:44 MDT Batch 33
08/22/2022 22:59:44 MDT Batch 34
08/22/2022 22:59:44 MDT Batch 35
08/22/2022 22:59:44 MDT Batch 36
08/22/2022 22:59:44 MDT Batch 37
08/22/2022 22:59:44 MDT Batch 38
08/22/2022 22:59:45 MDT Batch 39
08/22/2022 22:59:45 MDT Batch 40
08/22/2022 22:59:45 MDT Batch 41
08/22/2022 22:59:45 MDT Batch 42
08/22/2022 22:59:45 MDT Batch 43
08/22/2022 22:59:45 MDT Batch 44
08/22/2022 22:59:45 MDT Batch 45
08/22/2022 22:59:46 MDT EPOCH #17: TRAIN AP 0.451776, VAL AP 0.340906, TRAIN TIME 0m 1.964267s, VAL TIME 0m 1.082376s
08/22/2022 22:59:46 MDT Epoch 18
08/22/2022 22:59:46 MDT Batch 1
08/22/2022 22:59:46 MDT Batch 2
08/22/2022 22:59:46 MDT Batch 3
08/22/2022 22:59:46 MDT Batch 4
08/22/2022 22:59:46 MDT Batch 5
08/22/2022 22:59:46 MDT Batch 6
08/22/2022 22:59:46 MDT Batch 7
08/22/2022 22:59:46 MDT Batch 8
08/22/2022 22:59:46 MDT Batch 9
08/22/2022 22:59:46 MDT Batch 10
08/22/2022 22:59:46 MDT Batch 11
08/22/2022 22:59:46 MDT Batch 12
08/22/2022 22:59:46 MDT Batch 13
08/22/2022 22:59:46 MDT Batch 14
08/22/2022 22:59:47 MDT Batch 15
08/22/2022 22:59:47 MDT Batch 16
08/22/2022 22:59:47 MDT Batch 17
08/22/2022 22:59:47 MDT Batch 18
08/22/2022 22:59:47 MDT Batch 19
08/22/2022 22:59:47 MDT Batch 20
08/22/2022 22:59:47 MDT Batch 21
08/22/2022 22:59:47 MDT Batch 22
08/22/2022 22:59:47 MDT Batch 23
08/22/2022 22:59:47 MDT Batch 24
08/22/2022 22:59:47 MDT Batch 25
08/22/2022 22:59:47 MDT Batch 26
08/22/2022 22:59:47 MDT Batch 27
08/22/2022 22:59:47 MDT Batch 28
08/22/2022 22:59:47 MDT Batch 29
08/22/2022 22:59:47 MDT Batch 30
08/22/2022 22:59:47 MDT Batch 31
08/22/2022 22:59:47 MDT Batch 32
08/22/2022 22:59:47 MDT Batch 33
08/22/2022 22:59:47 MDT Batch 34
08/22/2022 22:59:47 MDT Batch 35
08/22/2022 22:59:47 MDT Batch 36
08/22/2022 22:59:47 MDT Batch 37
08/22/2022 22:59:48 MDT Batch 38
08/22/2022 22:59:48 MDT Batch 39
08/22/2022 22:59:48 MDT Batch 40
08/22/2022 22:59:48 MDT Batch 41
08/22/2022 22:59:48 MDT Batch 42
08/22/2022 22:59:48 MDT Batch 43
08/22/2022 22:59:48 MDT Batch 44
08/22/2022 22:59:48 MDT Batch 45
08/22/2022 22:59:49 MDT EPOCH #18: TRAIN AP 0.536506, VAL AP 0.358055, TRAIN TIME 0m 1.959024s, VAL TIME 0m 1.063428s
08/22/2022 22:59:49 MDT Epoch 19
08/22/2022 22:59:49 MDT Batch 1
08/22/2022 22:59:49 MDT Batch 2
08/22/2022 22:59:49 MDT Batch 3
08/22/2022 22:59:49 MDT Batch 4
08/22/2022 22:59:49 MDT Batch 5
08/22/2022 22:59:49 MDT Batch 6
08/22/2022 22:59:49 MDT Batch 7
08/22/2022 22:59:49 MDT Batch 8
08/22/2022 22:59:49 MDT Batch 9
08/22/2022 22:59:49 MDT Batch 10
08/22/2022 22:59:49 MDT Batch 11
08/22/2022 22:59:49 MDT Batch 12
08/22/2022 22:59:49 MDT Batch 13
08/22/2022 22:59:50 MDT Batch 14
08/22/2022 22:59:50 MDT Batch 15
08/22/2022 22:59:50 MDT Batch 16
08/22/2022 22:59:50 MDT Batch 17
08/22/2022 22:59:50 MDT Batch 18
08/22/2022 22:59:50 MDT Batch 19
08/22/2022 22:59:50 MDT Batch 20
08/22/2022 22:59:50 MDT Batch 21
08/22/2022 22:59:50 MDT Batch 22
08/22/2022 22:59:50 MDT Batch 23
08/22/2022 22:59:50 MDT Batch 24
08/22/2022 22:59:50 MDT Batch 25
08/22/2022 22:59:50 MDT Batch 26
08/22/2022 22:59:50 MDT Batch 27
08/22/2022 22:59:50 MDT Batch 28
08/22/2022 22:59:50 MDT Batch 29
08/22/2022 22:59:50 MDT Batch 30
08/22/2022 22:59:50 MDT Batch 31
08/22/2022 22:59:50 MDT Batch 32
08/22/2022 22:59:50 MDT Batch 33
08/22/2022 22:59:50 MDT Batch 34
08/22/2022 22:59:50 MDT Batch 35
08/22/2022 22:59:50 MDT Batch 36
08/22/2022 22:59:50 MDT Batch 37
08/22/2022 22:59:51 MDT Batch 38
08/22/2022 22:59:51 MDT Batch 39
08/22/2022 22:59:51 MDT Batch 40
08/22/2022 22:59:51 MDT Batch 41
08/22/2022 22:59:51 MDT Batch 42
08/22/2022 22:59:51 MDT Batch 43
08/22/2022 22:59:51 MDT Batch 44
08/22/2022 22:59:51 MDT Batch 45
08/22/2022 22:59:52 MDT EPOCH #19: TRAIN AP 0.538986, VAL AP 0.357087, TRAIN TIME 0m 1.937529s, VAL TIME 0m 1.051811s
08/22/2022 22:59:52 MDT Epoch 20
08/22/2022 22:59:52 MDT Batch 1
08/22/2022 22:59:52 MDT Batch 2
08/22/2022 22:59:52 MDT Batch 3
08/22/2022 22:59:52 MDT Batch 4
08/22/2022 22:59:52 MDT Batch 5
08/22/2022 22:59:52 MDT Batch 6
08/22/2022 22:59:52 MDT Batch 7
08/22/2022 22:59:52 MDT Batch 8
08/22/2022 22:59:52 MDT Batch 9
08/22/2022 22:59:52 MDT Batch 10
08/22/2022 22:59:52 MDT Batch 11
08/22/2022 22:59:52 MDT Batch 12
08/22/2022 22:59:52 MDT Batch 13
08/22/2022 22:59:53 MDT Batch 14
08/22/2022 22:59:53 MDT Batch 15
08/22/2022 22:59:53 MDT Batch 16
08/22/2022 22:59:53 MDT Batch 17
08/22/2022 22:59:53 MDT Batch 18
08/22/2022 22:59:53 MDT Batch 19
08/22/2022 22:59:53 MDT Batch 20
08/22/2022 22:59:53 MDT Batch 21
08/22/2022 22:59:53 MDT Batch 22
08/22/2022 22:59:53 MDT Batch 23
08/22/2022 22:59:53 MDT Batch 24
08/22/2022 22:59:53 MDT Batch 25
08/22/2022 22:59:53 MDT Batch 26
08/22/2022 22:59:53 MDT Batch 27
08/22/2022 22:59:53 MDT Batch 28
08/22/2022 22:59:53 MDT Batch 29
08/22/2022 22:59:53 MDT Batch 30
08/22/2022 22:59:53 MDT Batch 31
08/22/2022 22:59:53 MDT Batch 32
08/22/2022 22:59:53 MDT Batch 33
08/22/2022 22:59:53 MDT Batch 34
08/22/2022 22:59:53 MDT Batch 35
08/22/2022 22:59:53 MDT Batch 36
08/22/2022 22:59:53 MDT Batch 37
08/22/2022 22:59:54 MDT Batch 38
08/22/2022 22:59:54 MDT Batch 39
08/22/2022 22:59:54 MDT Batch 40
08/22/2022 22:59:54 MDT Batch 41
08/22/2022 22:59:54 MDT Batch 42
08/22/2022 22:59:54 MDT Batch 43
08/22/2022 22:59:54 MDT Batch 44
08/22/2022 22:59:54 MDT Batch 45
08/22/2022 22:59:55 MDT EPOCH #20: TRAIN AP 0.520984, VAL AP 0.403375, TRAIN TIME 0m 1.944780s, VAL TIME 0m 1.048510s
08/22/2022 22:59:55 MDT Epoch 21
08/22/2022 22:59:55 MDT Batch 1
08/22/2022 22:59:55 MDT Batch 2
08/22/2022 22:59:55 MDT Batch 3
08/22/2022 22:59:55 MDT Batch 4
08/22/2022 22:59:55 MDT Batch 5
08/22/2022 22:59:55 MDT Batch 6
08/22/2022 22:59:55 MDT Batch 7
08/22/2022 22:59:55 MDT Batch 8
08/22/2022 22:59:55 MDT Batch 9
08/22/2022 22:59:55 MDT Batch 10
08/22/2022 22:59:55 MDT Batch 11
08/22/2022 22:59:55 MDT Batch 12
08/22/2022 22:59:55 MDT Batch 13
08/22/2022 22:59:55 MDT Batch 14
08/22/2022 22:59:56 MDT Batch 15
08/22/2022 22:59:56 MDT Batch 16
08/22/2022 22:59:56 MDT Batch 17
08/22/2022 22:59:56 MDT Batch 18
08/22/2022 22:59:56 MDT Batch 19
08/22/2022 22:59:56 MDT Batch 20
08/22/2022 22:59:56 MDT Batch 21
08/22/2022 22:59:56 MDT Batch 22
08/22/2022 22:59:56 MDT Batch 23
08/22/2022 22:59:56 MDT Batch 24
08/22/2022 22:59:56 MDT Batch 25
08/22/2022 22:59:56 MDT Batch 26
08/22/2022 22:59:56 MDT Batch 27
08/22/2022 22:59:56 MDT Batch 28
08/22/2022 22:59:56 MDT Batch 29
08/22/2022 22:59:56 MDT Batch 30
08/22/2022 22:59:56 MDT Batch 31
08/22/2022 22:59:56 MDT Batch 32
08/22/2022 22:59:56 MDT Batch 33
08/22/2022 22:59:56 MDT Batch 34
08/22/2022 22:59:56 MDT Batch 35
08/22/2022 22:59:56 MDT Batch 36
08/22/2022 22:59:56 MDT Batch 37
08/22/2022 22:59:57 MDT Batch 38
08/22/2022 22:59:57 MDT Batch 39
08/22/2022 22:59:57 MDT Batch 40
08/22/2022 22:59:57 MDT Batch 41
08/22/2022 22:59:57 MDT Batch 42
08/22/2022 22:59:57 MDT Batch 43
08/22/2022 22:59:57 MDT Batch 44
08/22/2022 22:59:57 MDT Batch 45
08/22/2022 22:59:58 MDT EPOCH #21: TRAIN AP 0.627562, VAL AP 0.429402, TRAIN TIME 0m 1.935302s, VAL TIME 0m 1.064386s
08/22/2022 22:59:58 MDT Epoch 22
08/22/2022 22:59:58 MDT Batch 1
08/22/2022 22:59:58 MDT Batch 2
08/22/2022 22:59:58 MDT Batch 3
08/22/2022 22:59:58 MDT Batch 4
08/22/2022 22:59:58 MDT Batch 5
08/22/2022 22:59:58 MDT Batch 6
08/22/2022 22:59:58 MDT Batch 7
08/22/2022 22:59:58 MDT Batch 8
08/22/2022 22:59:58 MDT Batch 9
08/22/2022 22:59:58 MDT Batch 10
08/22/2022 22:59:58 MDT Batch 11
08/22/2022 22:59:58 MDT Batch 12
08/22/2022 22:59:58 MDT Batch 13
08/22/2022 22:59:59 MDT Batch 14
08/22/2022 22:59:59 MDT Batch 15
08/22/2022 22:59:59 MDT Batch 16
08/22/2022 22:59:59 MDT Batch 17
08/22/2022 22:59:59 MDT Batch 18
08/22/2022 22:59:59 MDT Batch 19
08/22/2022 22:59:59 MDT Batch 20
08/22/2022 22:59:59 MDT Batch 21
08/22/2022 22:59:59 MDT Batch 22
08/22/2022 22:59:59 MDT Batch 23
08/22/2022 22:59:59 MDT Batch 24
08/22/2022 22:59:59 MDT Batch 25
08/22/2022 22:59:59 MDT Batch 26
08/22/2022 22:59:59 MDT Batch 27
08/22/2022 22:59:59 MDT Batch 28
08/22/2022 22:59:59 MDT Batch 29
08/22/2022 22:59:59 MDT Batch 30
08/22/2022 22:59:59 MDT Batch 31
08/22/2022 22:59:59 MDT Batch 32
08/22/2022 22:59:59 MDT Batch 33
08/22/2022 22:59:59 MDT Batch 34
08/22/2022 22:59:59 MDT Batch 35
08/22/2022 22:59:59 MDT Batch 36
08/22/2022 23:00:00 MDT Batch 37
08/22/2022 23:00:00 MDT Batch 38
08/22/2022 23:00:00 MDT Batch 39
08/22/2022 23:00:00 MDT Batch 40
08/22/2022 23:00:00 MDT Batch 41
08/22/2022 23:00:00 MDT Batch 42
08/22/2022 23:00:00 MDT Batch 43
08/22/2022 23:00:00 MDT Batch 44
08/22/2022 23:00:00 MDT Batch 45
08/22/2022 23:00:01 MDT EPOCH #22: TRAIN AP 0.549355, VAL AP 0.352431, TRAIN TIME 0m 1.965471s, VAL TIME 0m 1.112965s
08/22/2022 23:00:01 MDT Epoch 23
08/22/2022 23:00:01 MDT Batch 1
08/22/2022 23:00:01 MDT Batch 2
08/22/2022 23:00:01 MDT Batch 3
08/22/2022 23:00:01 MDT Batch 4
08/22/2022 23:00:01 MDT Batch 5
08/22/2022 23:00:01 MDT Batch 6
08/22/2022 23:00:01 MDT Batch 7
08/22/2022 23:00:01 MDT Batch 8
08/22/2022 23:00:01 MDT Batch 9
08/22/2022 23:00:01 MDT Batch 10
08/22/2022 23:00:01 MDT Batch 11
08/22/2022 23:00:01 MDT Batch 12
08/22/2022 23:00:02 MDT Batch 13
08/22/2022 23:00:02 MDT Batch 14
08/22/2022 23:00:02 MDT Batch 15
08/22/2022 23:00:02 MDT Batch 16
08/22/2022 23:00:02 MDT Batch 17
08/22/2022 23:00:02 MDT Batch 18
08/22/2022 23:00:02 MDT Batch 19
08/22/2022 23:00:02 MDT Batch 20
08/22/2022 23:00:02 MDT Batch 21
08/22/2022 23:00:02 MDT Batch 22
08/22/2022 23:00:02 MDT Batch 23
08/22/2022 23:00:02 MDT Batch 24
08/22/2022 23:00:02 MDT Batch 25
08/22/2022 23:00:02 MDT Batch 26
08/22/2022 23:00:02 MDT Batch 27
08/22/2022 23:00:02 MDT Batch 28
08/22/2022 23:00:02 MDT Batch 29
08/22/2022 23:00:02 MDT Batch 30
08/22/2022 23:00:02 MDT Batch 31
08/22/2022 23:00:02 MDT Batch 32
08/22/2022 23:00:02 MDT Batch 33
08/22/2022 23:00:02 MDT Batch 34
08/22/2022 23:00:02 MDT Batch 35
08/22/2022 23:00:03 MDT Batch 36
08/22/2022 23:00:03 MDT Batch 37
08/22/2022 23:00:03 MDT Batch 38
08/22/2022 23:00:03 MDT Batch 39
08/22/2022 23:00:03 MDT Batch 40
08/22/2022 23:00:03 MDT Batch 41
08/22/2022 23:00:03 MDT Batch 42
08/22/2022 23:00:03 MDT Batch 43
08/22/2022 23:00:03 MDT Batch 44
08/22/2022 23:00:03 MDT Batch 45
08/22/2022 23:00:04 MDT EPOCH #23: TRAIN AP 0.626914, VAL AP 0.470075, TRAIN TIME 0m 1.942013s, VAL TIME 0m 1.080983s
08/22/2022 23:00:04 MDT Epoch 24
08/22/2022 23:00:04 MDT Batch 1
08/22/2022 23:00:04 MDT Batch 2
08/22/2022 23:00:04 MDT Batch 3
08/22/2022 23:00:04 MDT Batch 4
08/22/2022 23:00:04 MDT Batch 5
08/22/2022 23:00:04 MDT Batch 6
08/22/2022 23:00:04 MDT Batch 7
08/22/2022 23:00:04 MDT Batch 8
08/22/2022 23:00:04 MDT Batch 9
08/22/2022 23:00:04 MDT Batch 10
08/22/2022 23:00:04 MDT Batch 11
08/22/2022 23:00:05 MDT Batch 12
08/22/2022 23:00:05 MDT Batch 13
08/22/2022 23:00:05 MDT Batch 14
08/22/2022 23:00:05 MDT Batch 15
08/22/2022 23:00:05 MDT Batch 16
08/22/2022 23:00:05 MDT Batch 17
08/22/2022 23:00:05 MDT Batch 18
08/22/2022 23:00:05 MDT Batch 19
08/22/2022 23:00:05 MDT Batch 20
08/22/2022 23:00:05 MDT Batch 21
08/22/2022 23:00:05 MDT Batch 22
08/22/2022 23:00:05 MDT Batch 23
08/22/2022 23:00:05 MDT Batch 24
08/22/2022 23:00:05 MDT Batch 25
08/22/2022 23:00:05 MDT Batch 26
08/22/2022 23:00:05 MDT Batch 27
08/22/2022 23:00:05 MDT Batch 28
08/22/2022 23:00:05 MDT Batch 29
08/22/2022 23:00:05 MDT Batch 30
08/22/2022 23:00:05 MDT Batch 31
08/22/2022 23:00:05 MDT Batch 32
08/22/2022 23:00:05 MDT Batch 33
08/22/2022 23:00:05 MDT Batch 34
08/22/2022 23:00:05 MDT Batch 35
08/22/2022 23:00:06 MDT Batch 36
08/22/2022 23:00:06 MDT Batch 37
08/22/2022 23:00:06 MDT Batch 38
08/22/2022 23:00:06 MDT Batch 39
08/22/2022 23:00:06 MDT Batch 40
08/22/2022 23:00:06 MDT Batch 41
08/22/2022 23:00:06 MDT Batch 42
08/22/2022 23:00:06 MDT Batch 43
08/22/2022 23:00:06 MDT Batch 44
08/22/2022 23:00:06 MDT Batch 45
08/22/2022 23:00:07 MDT EPOCH #24: TRAIN AP 0.594040, VAL AP 0.382703, TRAIN TIME 0m 1.939383s, VAL TIME 0m 1.076500s
08/22/2022 23:00:07 MDT Epoch 25
08/22/2022 23:00:07 MDT Batch 1
08/22/2022 23:00:07 MDT Batch 2
08/22/2022 23:00:07 MDT Batch 3
08/22/2022 23:00:07 MDT Batch 4
08/22/2022 23:00:07 MDT Batch 5
08/22/2022 23:00:07 MDT Batch 6
08/22/2022 23:00:07 MDT Batch 7
08/22/2022 23:00:07 MDT Batch 8
08/22/2022 23:00:07 MDT Batch 9
08/22/2022 23:00:07 MDT Batch 10
08/22/2022 23:00:07 MDT Batch 11
08/22/2022 23:00:08 MDT Batch 12
08/22/2022 23:00:08 MDT Batch 13
08/22/2022 23:00:08 MDT Batch 14
08/22/2022 23:00:08 MDT Batch 15
08/22/2022 23:00:08 MDT Batch 16
08/22/2022 23:00:08 MDT Batch 17
08/22/2022 23:00:08 MDT Batch 18
08/22/2022 23:00:08 MDT Batch 19
08/22/2022 23:00:08 MDT Batch 20
08/22/2022 23:00:08 MDT Batch 21
08/22/2022 23:00:08 MDT Batch 22
08/22/2022 23:00:08 MDT Batch 23
08/22/2022 23:00:08 MDT Batch 24
08/22/2022 23:00:08 MDT Batch 25
08/22/2022 23:00:08 MDT Batch 26
08/22/2022 23:00:08 MDT Batch 27
08/22/2022 23:00:08 MDT Batch 28
08/22/2022 23:00:08 MDT Batch 29
08/22/2022 23:00:08 MDT Batch 30
08/22/2022 23:00:08 MDT Batch 31
08/22/2022 23:00:08 MDT Batch 32
08/22/2022 23:00:08 MDT Batch 33
08/22/2022 23:00:08 MDT Batch 34
08/22/2022 23:00:09 MDT Batch 35
08/22/2022 23:00:09 MDT Batch 36
08/22/2022 23:00:09 MDT Batch 37
08/22/2022 23:00:09 MDT Batch 38
08/22/2022 23:00:09 MDT Batch 39
08/22/2022 23:00:09 MDT Batch 40
08/22/2022 23:00:09 MDT Batch 41
08/22/2022 23:00:09 MDT Batch 42
08/22/2022 23:00:09 MDT Batch 43
08/22/2022 23:00:09 MDT Batch 44
08/22/2022 23:00:09 MDT Batch 45
08/22/2022 23:00:10 MDT EPOCH #25: TRAIN AP 0.678437, VAL AP 0.358553, TRAIN TIME 0m 1.938316s, VAL TIME 0m 1.081210s
08/22/2022 23:00:10 MDT Epoch 26
08/22/2022 23:00:10 MDT Batch 1
08/22/2022 23:00:10 MDT Batch 2
08/22/2022 23:00:10 MDT Batch 3
08/22/2022 23:00:10 MDT Batch 4
08/22/2022 23:00:10 MDT Batch 5
08/22/2022 23:00:10 MDT Batch 6
08/22/2022 23:00:10 MDT Batch 7
08/22/2022 23:00:10 MDT Batch 8
08/22/2022 23:00:10 MDT Batch 9
08/22/2022 23:00:10 MDT Batch 10
08/22/2022 23:00:11 MDT Batch 11
08/22/2022 23:00:11 MDT Batch 12
08/22/2022 23:00:11 MDT Batch 13
08/22/2022 23:00:11 MDT Batch 14
08/22/2022 23:00:11 MDT Batch 15
08/22/2022 23:00:11 MDT Batch 16
08/22/2022 23:00:11 MDT Batch 17
08/22/2022 23:00:11 MDT Batch 18
08/22/2022 23:00:11 MDT Batch 19
08/22/2022 23:00:11 MDT Batch 20
08/22/2022 23:00:11 MDT Batch 21
08/22/2022 23:00:11 MDT Batch 22
